sample_id,bucket,category,source_group,split,input_path,output_path,input_exists,output_exists,shape_match,input_width,input_height,output_width,output_height,severity,identity_candidate,diff_mean,mask_ratio,mask_threshold,input_pseudo_psnr,input_pseudo_ssim_global,e1_pseudo_psnr,e1_pseudo_ssim_global,e1_mask_outside_max_abs,e1_mask_outside_mean_abs
image_patches_small/6_11_61_TTNTIHLEHM_1_1_13_A_Bed_6,image_patches_small,image_patches_small/clear_nostructure_noimagine,11_61_TTNTIHLEHM_1_1_13_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/6_11_61_TTNTIHLEHM_1_1_13_A_Bed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/6_11_61_TTNTIHLEHM_1_1_13_A_Bed_6_generated.png,True,True,True,900,900,900,900,light,True,0.9197271466255188,0.023687654320987656,18.0,35.47542343928717,0.9954173219994713,41.81299941565862,0.999044888609864,0,0.0
image_patches_small/6_122_17_SKPDPPERPE_1_5_20_A_MBed_6,image_patches_small,image_patches_small/clear_nostructure_noimagine,122_17_SKPDPPERPE_1_5_20_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/6_122_17_SKPDPPERPE_1_5_20_A_MBed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/6_122_17_SKPDPPERPE_1_5_20_A_MBed_6_generated.png,True,True,True,900,900,900,900,light,True,0.5281456708908081,0.02227037037037037,19.33333396911621,37.995218557125035,0.9963646252323951,46.04952649531973,0.999468796242412,0,0.0
image_patches_small/6_1493_93_TZTNIHIYHM_1_38_46_F_Bed_6,image_patches_small,image_patches_small/clear_nostructure_noimagine,1493_93_TZTNIHIYHM_1_38_46_F_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/6_1493_93_TZTNIHIYHM_1_38_46_F_Bed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/6_1493_93_TZTNIHIYHM_1_38_46_F_Bed_6_generated.png,True,True,True,900,900,900,900,light,True,0.6742156744003296,0.01122962962962963,29.33333396911621,34.87370066115,0.9872422943468663,41.2619573062896,0.9974470041598568,0,0.0
image_patches_small/6_1494_93_TZTNIHIYHM_1_38_47_F_Bed_6,image_patches_small,image_patches_small/clear_nostructure_noimagine,1494_93_TZTNIHIYHM_1_38_47_F_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/6_1494_93_TZTNIHIYHM_1_38_47_F_Bed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/6_1494_93_TZTNIHIYHM_1_38_47_F_Bed_6_generated.png,True,True,True,900,900,900,900,light,True,0.8906551003456116,0.013367901234567901,35.0,33.10969155453394,0.9806977866206802,38.85944121972587,0.9953423191783782,0,0.0
image_patches_small/7_134_15_SKEYPPEAPE_1_5_32_A_MBed_7,image_patches_small,image_patches_small/clear_nostructure_noimagine,134_15_SKEYPPEAPE_1_5_32_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_134_15_SKEYPPEAPE_1_5_32_A_MBed_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_134_15_SKEYPPEAPE_1_5_32_A_MBed_7_generated.png,True,True,True,900,900,900,900,light,True,0.9640876650810242,0.02442469135802469,35.0,32.420666651581655,0.9752422741999568,41.79482499543993,0.9974751557325633,0,0.0
image_patches_small/7_56_15_SKEYPPEAPE_1_3_10_A_MBath_7,image_patches_small,image_patches_small/clear_nostructure_noimagine,56_15_SKEYPPEAPE_1_3_10_A_MBath,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_56_15_SKEYPPEAPE_1_3_10_A_MBath_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_56_15_SKEYPPEAPE_1_3_10_A_MBath_7_generated.png,True,True,True,900,900,900,900,medium,False,1.42383873462677,0.06050246913580247,19.66666603088379,32.3043965260863,0.993896242993232,42.72746824311583,0.9994985865159399,0,0.0
image_patches_small/7_594_86_TZSMTHISHM_1_22_15_D_Bath_7,image_patches_small,image_patches_small/clear_nostructure_noimagine,594_86_TZSMTHISHM_1_22_15_D_Bath,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_594_86_TZSMTHISHM_1_22_15_D_Bath_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_594_86_TZSMTHISHM_1_22_15_D_Bath_7_generated.png,True,True,True,900,900,900,900,light,True,0.7819284200668335,0.022571604938271605,18.0,34.185440962747016,0.9938323784375824,44.426440199869916,0.9994288057234078,0,0.0
image_patches_small/7_631_86_TZSMTHISHM_1_23_23_D_Utility_7,image_patches_small,image_patches_small/clear_nostructure_noimagine,631_86_TZSMTHISHM_1_23_23_D_Utility,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_631_86_TZSMTHISHM_1_23_23_D_Utility_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_631_86_TZSMTHISHM_1_23_23_D_Utility_7_generated.png,True,True,True,900,900,900,900,medium,False,2.1356725692749023,0.0625037037037037,26.0,29.559681235849705,0.9891361992567951,39.58211283877637,0.9990532248205107,0,0.0
image_patches_small/7_682_41_SKSWBPWJPS_1_26_11_C_Bed_7,image_patches_small,image_patches_small/clear_nostructure_noimagine,682_41_SKSWBPWJPS_1_26_11_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_682_41_SKSWBPWJPS_1_26_11_C_Bed_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_682_41_SKSWBPWJPS_1_26_11_C_Bed_7_generated.png,True,True,True,900,900,900,900,light,True,1.1399494409561157,0.02288641975308642,29.66666603088379,31.980018622740594,0.9879728547973325,41.06191639881824,0.9986272645542519,0,0.0
image_patches_small/7_908_80_TZLZZHIOHT_1_223_7_H_Bed_7,image_patches_small,image_patches_small/clear_nostructure_noimagine,908_80_TZLZZHIOHT_1_223_7_H_Bed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_908_80_TZLZZHIOHT_1_223_7_H_Bed_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/7_908_80_TZLZZHIOHT_1_223_7_H_Bed_7_generated.png,True,True,True,900,900,900,900,light,True,0.9677164554595947,0.021682716049382714,24.66666603088379,33.52504697009063,0.9921932462894536,41.12588116114284,0.9986504727508949,0,0.0
image_patches_small/8_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_8,image_patches_small,image_patches_small/clear_nostructure_noimagine,0_24_SKPPWDPXPS_1_1_6_A_LivingDining,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_8_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_8_generated.png,True,True,True,900,900,900,900,light,True,1.093550205230713,0.03220987654320988,19.0,33.45059512160149,0.9939005624306911,41.94938500954477,0.9991962798681577,0,0.0
image_patches_small/8_1145_30_SKPPWKPEPE_2_50_47_C_Bed_8,image_patches_small,image_patches_small/clear_nostructure_noimagine,1145_30_SKPPWKPEPE_2_50_47_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_1145_30_SKPPWKPEPE_2_50_47_C_Bed_8_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_1145_30_SKPPWKPEPE_2_50_47_C_Bed_8_generated.png,True,True,True,900,900,900,900,light,True,1.3345752954483032,0.04145679012345679,25.66666603088379,32.58023598126051,0.9930273780324079,41.027082177458766,0.9991177354369432,0,0.0
image_patches_small/8_134_10_SKADBPYRPE_3_25_10_A_Bed_8,image_patches_small,image_patches_small/clear_nostructure_noimagine,134_10_SKADBPYRPE_3_25_10_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_134_10_SKADBPYRPE_3_25_10_A_Bed_8_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_134_10_SKADBPYRPE_3_25_10_A_Bed_8_generated.png,True,True,True,900,900,900,900,light,True,0.8748785257339478,0.01571111111111111,18.0,36.787456738151405,0.99696209635306,40.04325772249926,0.9985818732738341,0,0.0
image_patches_small/8_134_15_SKEYPPEAPE_1_5_32_A_MBed_8,image_patches_small,image_patches_small/clear_nostructure_noimagine,134_15_SKEYPPEAPE_1_5_32_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_134_15_SKEYPPEAPE_1_5_32_A_MBed_8_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_134_15_SKEYPPEAPE_1_5_32_A_MBed_8_generated.png,True,True,True,900,900,900,900,light,True,0.6556789875030518,0.01929753086419753,24.0,34.56152086820358,0.9793318747205905,44.86459138881134,0.9986292029669418,0,0.0
image_patches_small/8_1_11_SKBKBPEAPE_1_1_2_A_Living_8,image_patches_small,image_patches_small/clear_nostructure_noimagine,1_11_SKBKBPEAPE_1_1_2_A_Living,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_1_11_SKBKBPEAPE_1_1_2_A_Living_8_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_1_11_SKBKBPEAPE_1_1_2_A_Living_8_generated.png,True,True,True,900,900,900,900,light,True,0.7195987701416016,0.02490864197530864,21.0,35.53612112424615,0.9906520233243261,44.5202965313397,0.9989146744546492,0,0.0
image_patches_small/8_594_87_TZSNTHIAHM_1_22_11_D_MBed_8,image_patches_small,image_patches_small/clear_nostructure_noimagine,594_87_TZSNTHIAHM_1_22_11_D_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_594_87_TZSNTHIAHM_1_22_11_D_MBed_8_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/8_594_87_TZSNTHIAHM_1_22_11_D_MBed_8_generated.png,True,True,True,900,900,900,900,light,True,0.9900192618370056,0.02829135802469136,36.0,31.868771806818895,0.9776725537254071,42.57303732538875,0.9984240870237664,0,0.0
image_patches_small/9_141_15_SKEYPPEAPE_1_6_11_A_Bed_9,image_patches_small,image_patches_small/clear_nostructure_noimagine,141_15_SKEYPPEAPE_1_6_11_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/9_141_15_SKEYPPEAPE_1_6_11_A_Bed_9_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_nostructure_noimagine/9_141_15_SKEYPPEAPE_1_6_11_A_Bed_9_generated.png,True,True,True,900,900,900,900,light,True,0.8464917540550232,0.021680246913580246,30.33333396911621,32.54251847031525,0.9606361015242911,43.82388302618037,0.9973906860227723,0,0.0
image_patches_small/0_138_7_SEPPWDPXPE_1_5_19_A_Bed_0,image_patches_small,image_patches_small/clear_structure_imagine,138_7_SEPPWDPXPE_1_5_19_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/0_138_7_SEPPWDPXPE_1_5_19_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/0_138_7_SEPPWDPXPE_1_5_19_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,5.187922954559326,0.11182716049382715,27.33333396911621,25.524531501942583,0.9692574549111715,34.264652308014966,0.9965457867518482,0,0.0
image_patches_small/0_590_2_OSJDFRJRRU_1_20_31_F_Bed_0,image_patches_small,image_patches_small/clear_structure_imagine,590_2_OSJDFRJRRU_1_20_31_F_Bed,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/0_590_2_OSJDFRJRRU_1_20_31_F_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/0_590_2_OSJDFRJRRU_1_20_31_F_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,7.53973388671875,0.23241604938271604,19.33333396911621,24.715020628878737,0.9857990982083374,34.65791448596585,0.998820341951197,0,0.0
image_patches_small/100_126_27_SKPPWEPXPE_2_32_17_B_Living_0,image_patches_small,image_patches_small/clear_structure_imagine,126_27_SKPPWEPXPE_2_32_17_B_Living,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/100_126_27_SKPPWEPXPE_2_32_17_B_Living_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/100_126_27_SKPPWEPXPE_2_32_17_B_Living_0_generated.png,True,True,True,900,900,900,900,severe,False,4.337705135345459,0.10968518518518519,18.0,29.032547075230525,0.9954870468623306,34.95939521537204,0.9989646014053931,0,0.0
image_patches_small/100_138_7_SEPPWDPXPE_1_5_19_A_Bed_0,image_patches_small,image_patches_small/clear_structure_imagine,138_7_SEPPWDPXPE_1_5_19_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/100_138_7_SEPPWDPXPE_1_5_19_A_Bed_0_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/100_138_7_SEPPWDPXPE_1_5_19_A_Bed_0_generated.png,True,True,True,900,900,900,900,severe,False,5.228556156158447,0.11066913580246913,27.66666603088379,25.464565313644627,0.9689783428258134,34.122173842783155,0.9964329615236439,0,0.0
image_patches_small/10_11_5_OSRRQRUXUU_1_2_1_A_Bed_10,image_patches_small,image_patches_small/clear_structure_imagine,11_5_OSRRQRUXUU_1_2_1_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/10_11_5_OSRRQRUXUU_1_2_1_A_Bed_10_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/10_11_5_OSRRQRUXUU_1_2_1_A_Bed_10_generated.png,True,True,True,900,900,900,900,light,False,1.1386959552764893,0.022512345679012346,29.66666603088379,32.20374984020276,0.9873430428412433,39.520052051600345,0.9978405857672664,0,0.0
image_patches_small/10_1325_56_SSPPWYPXPS_1_26_11_G_Living_10,image_patches_small,image_patches_small/clear_structure_imagine,1325_56_SSPPWYPXPS_1_26_11_G_Living,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/10_1325_56_SSPPWYPXPS_1_26_11_G_Living_10_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/10_1325_56_SSPPWYPXPS_1_26_11_G_Living_10_generated.png,True,True,True,900,900,900,900,light,False,1.028304934501648,0.02115679012345679,26.66666603088379,30.960193232327438,0.986414352523621,41.93414845557372,0.9991368162614577,0,0.0
image_patches_small/11_11_5_OSRRQRUXUU_1_2_1_A_Bed_11,image_patches_small,image_patches_small/clear_structure_imagine,11_5_OSRRQRUXUU_1_2_1_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/11_11_5_OSRRQRUXUU_1_2_1_A_Bed_11_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/11_11_5_OSRRQRUXUU_1_2_1_A_Bed_11_generated.png,True,True,True,900,900,900,900,light,False,0.7428049445152283,0.014144444444444444,29.66666603088379,34.07574901756647,0.9867917341878294,40.98381372750448,0.9975047673408908,0,0.0
image_patches_small/11_1325_56_SSPPWYPXPS_1_26_11_G_Living_11,image_patches_small,image_patches_small/clear_structure_imagine,1325_56_SSPPWYPXPS_1_26_11_G_Living,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/11_1325_56_SSPPWYPXPS_1_26_11_G_Living_11_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/11_1325_56_SSPPWYPXPS_1_26_11_G_Living_11_generated.png,True,True,True,900,900,900,900,light,False,1.261834979057312,0.025603703703703705,37.0,30.90930892139086,0.9640571611260491,39.44409477696607,0.9953344399779418,0,0.0
image_patches_small/11_179_61_TTNTIHLEHM_1_17_8_C_Bed_11,image_patches_small,image_patches_small/clear_structure_imagine,179_61_TTNTIHLEHM_1_17_8_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/11_179_61_TTNTIHLEHM_1_17_8_C_Bed_11_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/11_179_61_TTNTIHLEHM_1_17_8_C_Bed_11_generated.png,True,True,True,900,900,900,900,light,False,0.7816477417945862,0.018085185185185187,26.0,34.078852292506056,0.9910013312908261,41.97903075597466,0.9986851505953221,0,0.0
image_patches_small/12_179_61_TTNTIHLEHM_1_17_8_C_Bed_12,image_patches_small,image_patches_small/clear_structure_imagine,179_61_TTNTIHLEHM_1_17_8_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/12_179_61_TTNTIHLEHM_1_17_8_C_Bed_12_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/12_179_61_TTNTIHLEHM_1_17_8_C_Bed_12_generated.png,True,True,True,900,900,900,900,light,False,0.4662967324256897,0.01717037037037037,25.66666603088379,37.01079112336921,0.9913284983853696,45.538300082514425,0.9989604542484112,0,0.0
image_patches_small/2_594_30_SKPPWKPEPE_2_38_36_B_Living_2,image_patches_small,image_patches_small/clear_structure_imagine,594_30_SKPPWKPEPE_2_38_36_B_Living,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/2_594_30_SKPPWKPEPE_2_38_36_B_Living_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_imagine/2_594_30_SKPPWKPEPE_2_38_36_B_Living_2_generated.png,True,True,True,900,900,900,900,severe,False,3.6724421977996826,0.06549506172839506,35.0,26.646826206568164,0.9815765414835435,34.31677859999023,0.9970165957937807,0,0.0
